kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1d,l1i,l2,l3,gpu_name,connector_bandwidth,memory_clock,memory_bandwidth,memory_total,sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,shared_memory_size_per_sm,collapse1,collapse2,collapse3,collapse4,static,dynamic,guided,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_float,mul_int,mul_float,div_int,div_float,bit_rel_logic_int,bit_rel_logic_float,rem_int,assign_int,assign_float,Iter_log,VarDecl_log,refExpr_log,intLiteral_log,floatLiteral_log,mem_to_log,mem_from_log,add_sub_int_log,add_sub_float_log,mul_int_log,mul_float_log,div_int_log,div_float_log,bit_rel_logic_int_log,bit_rel_logic_float_log,rem_int_log,assign_int_log,assign_float_log,runtime
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,1029202,24432802,4260003,0,48,24,1848401,1228800,0,1228800,0,0,307200,0,307200,0,1689600,0,6.012501,7.387973,6.62941,0,1.681241,1.380211,6.266796,6.089481,0,6.089481,0,0,5.487421,0,5.487421,0,6.227784,6574070
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,1029202,24432802,4260003,0,48,24,1848401,1228800,0,1228800,0,0,307200,0,307200,0,1689600,0,6.012501,7.387973,6.62941,0,1.681241,1.380211,6.266796,6.089481,0,6.089481,0,0,5.487421,0,5.487421,0,6.227784,6600342
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,1029202,24432802,4260003,0,48,24,1848401,1228800,0,1228800,0,0,307200,0,307200,0,1689600,0,6.012501,7.387973,6.62941,0,1.681241,1.380211,6.266796,6.089481,0,6.089481,0,0,5.487421,0,5.487421,0,6.227784,6573393
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,1029201,24432800,4260001,0,48,24,1848400,1228800,0,1228800,0,0,307200,0,307200,0,1689600,0,6.0125,7.387973,6.62941,0,1.681241,1.380211,6.266796,6.089481,0,6.089481,0,0,5.487421,0,5.487421,0,6.227784,6572245
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,1029201,24432800,4260001,0,48,24,1848400,1228800,0,1228800,0,0,307200,0,307200,0,1689600,0,6.0125,7.387973,6.62941,0,1.681241,1.380211,6.266796,6.089481,0,6.089481,0,0,5.487421,0,5.487421,0,6.227784,6573340
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,1029201,24432800,4260001,0,48,24,1848400,1228800,0,1228800,0,0,307200,0,307200,0,1689600,0,6.0125,7.387973,6.62941,0,1.681241,1.380211,6.266796,6.089481,0,6.089481,0,0,5.487421,0,5.487421,0,6.227784,6573384
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,12865,305408,53249,0,48,24,23104,15360,0,15360,0,0,3840,0,3840,0,21120,1.90309,4.10941,5.48488,4.726311,0,1.681241,1.380211,4.363687,4.186391,0,4.186391,0,0,3.584331,0,3.584331,0,4.324694,84314
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,12865,305408,53249,0,48,24,23104,15360,0,15360,0,0,3840,0,3840,0,21120,1.90309,4.10941,5.48488,4.726311,0,1.681241,1.380211,4.363687,4.186391,0,4.186391,0,0,3.584331,0,3.584331,0,4.324694,84240
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,12865,305408,53249,0,48,24,23104,15360,0,15360,0,0,3840,0,3840,0,21120,1.90309,4.10941,5.48488,4.726311,0,1.681241,1.380211,4.363687,4.186391,0,4.186391,0,0,3.584331,0,3.584331,0,4.324694,84070
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,5120,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,3.70927,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,2019
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,5120,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,3.70927,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,2067
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,5120,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,3.70927,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,2061
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,194565202,4736010402,803850403,0,48,24,348165201,245760000,0,245760000,0,0,61440000,0,61440000,0,322560000,0,8.289065,9.675413,8.905175,0,1.681241,1.380211,8.541785,8.390511,0,8.390511,0,0,7.788451,0,7.788451,0,8.508611,1266081314
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,194565202,4736010402,803850403,0,48,24,348165201,245760000,0,245760000,0,0,61440000,0,61440000,0,322560000,0,8.289065,9.675413,8.905175,0,1.681241,1.380211,8.541785,8.390511,0,8.390511,0,0,7.788451,0,7.788451,0,8.508611,1266255139
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,194565202,4736010402,803850403,0,48,24,348165201,245760000,0,245760000,0,0,61440000,0,61440000,0,322560000,0,8.289065,9.675413,8.905175,0,1.681241,1.380211,8.541785,8.390511,0,8.390511,0,0,7.788451,0,7.788451,0,8.508611,1266279362
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,194565201,4736010400,803850401,0,48,24,348165200,245760000,0,245760000,0,0,61440000,0,61440000,0,322560000,0,8.289065,9.675413,8.905175,0,1.681241,1.380211,8.541785,8.390511,0,8.390511,0,0,7.788451,0,7.788451,0,8.508611,1266135071
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,194565201,4736010400,803850401,0,48,24,348165200,245760000,0,245760000,0,0,61440000,0,61440000,0,322560000,0,8.289065,9.675413,8.905175,0,1.681241,1.380211,8.541785,8.390511,0,8.390511,0,0,7.788451,0,7.788451,0,8.508611,1266247834
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,194565201,4736010400,803850401,0,48,24,348165200,245760000,0,245760000,0,0,61440000,0,61440000,0,322560000,0,8.289065,9.675413,8.905175,0,1.681241,1.380211,8.541785,8.390511,0,8.390511,0,0,7.788451,0,7.788451,0,8.508611,1266257884
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,2432065,59200128,10048129,0,48,24,4352064,3072000,0,3072000,0,0,768000,0,768000,0,4032000,1.90309,6.385975,7.772323,7.002085,0,1.681241,1.380211,6.638695,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.605521,16046849
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,2432065,59200128,10048129,0,48,24,4352064,3072000,0,3072000,0,0,768000,0,768000,0,4032000,1.90309,6.385975,7.772323,7.002085,0,1.681241,1.380211,6.638695,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.605521,16052446
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,2432065,59200128,10048129,0,48,24,4352064,3072000,0,3072000,0,0,768000,0,768000,0,4032000,1.90309,6.385975,7.772323,7.002085,0,1.681241,1.380211,6.638695,6.487421,0,6.487421,0,0,5.885361,0,5.885361,0,6.605521,16061266
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,5120,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,3.70927,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,251247
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,5120,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,3.70927,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,250915
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,5120,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,3.70927,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,256927
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,19461202,473610402,80394403,0,48,24,34821201,24576000,0,24576000,0,0,6144000,0,6144000,0,32256000,0,7.28917,8.675421,7.905226,0,1.681241,1.380211,7.541844,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.508611,126620972
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,19461202,473610402,80394403,0,48,24,34821201,24576000,0,24576000,0,0,6144000,0,6144000,0,32256000,0,7.28917,8.675421,7.905226,0,1.681241,1.380211,7.541844,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.508611,126642466
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,19461202,473610402,80394403,0,48,24,34821201,24576000,0,24576000,0,0,6144000,0,6144000,0,32256000,0,7.28917,8.675421,7.905226,0,1.681241,1.380211,7.541844,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.508611,126633747
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,19461201,473610400,80394401,0,48,24,34821200,24576000,0,24576000,0,0,6144000,0,6144000,0,32256000,0,7.28917,8.675421,7.905226,0,1.681241,1.380211,7.541844,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.508611,126619099
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,19461201,473610400,80394401,0,48,24,34821200,24576000,0,24576000,0,0,6144000,0,6144000,0,32256000,0,7.28917,8.675421,7.905226,0,1.681241,1.380211,7.541844,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.508611,126631941
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,19461201,473610400,80394401,0,48,24,34821200,24576000,0,24576000,0,0,6144000,0,6144000,0,32256000,0,7.28917,8.675421,7.905226,0,1.681241,1.380211,7.541844,7.390511,0,7.390511,0,0,6.788451,0,6.788451,0,7.508611,126632229
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,243265,5920128,1004929,0,48,24,435264,307200,0,307200,0,0,76800,0,76800,0,403200,1.90309,5.38608,6.772331,6.002135,0,1.681241,1.380211,5.638753,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.605521,1610937
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,243265,5920128,1004929,0,48,24,435264,307200,0,307200,0,0,76800,0,76800,0,403200,1.90309,5.38608,6.772331,6.002135,0,1.681241,1.380211,5.638753,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.605521,1609604
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,243265,5920128,1004929,0,48,24,435264,307200,0,307200,0,0,76800,0,76800,0,403200,1.90309,5.38608,6.772331,6.002135,0,1.681241,1.380211,5.638753,5.487421,0,5.487421,0,0,4.885361,0,4.885361,0,5.605521,1603176
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,5120,3801,92500,15701,0,48,24,6800,4800,0,4800,0,0,1200,0,1200,0,6300,3.70927,3.579898,4.966142,4.195927,0,1.681241,1.380211,3.832509,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,25991
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,5120,3801,92500,15701,0,48,24,6800,4800,0,4800,0,0,1200,0,1200,0,6300,3.70927,3.579898,4.966142,4.195927,0,1.681241,1.380211,3.832509,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,25973
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,5120,3801,92500,15701,0,48,24,6800,4800,0,4800,0,0,1200,0,1200,0,6300,3.70927,3.579898,4.966142,4.195927,0,1.681241,1.380211,3.832509,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,25963
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,1950802,47370402,8048803,0,48,24,3486801,2457600,0,2457600,0,0,614400,0,614400,0,3225600,0,6.290213,7.675507,6.905731,0,1.681241,1.380211,6.542427,6.390511,0,6.390511,0,0,5.788451,0,5.788451,0,6.508611,12671172
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,1950802,47370402,8048803,0,48,24,3486801,2457600,0,2457600,0,0,614400,0,614400,0,3225600,0,6.290213,7.675507,6.905731,0,1.681241,1.380211,6.542427,6.390511,0,6.390511,0,0,5.788451,0,5.788451,0,6.508611,12679826
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,1950802,47370402,8048803,0,48,24,3486801,2457600,0,2457600,0,0,614400,0,614400,0,3225600,0,6.290213,7.675507,6.905731,0,1.681241,1.380211,6.542427,6.390511,0,6.390511,0,0,5.788451,0,5.788451,0,6.508611,12671259
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,1950801,47370400,8048801,0,48,24,3486800,2457600,0,2457600,0,0,614400,0,614400,0,3225600,0,6.290213,7.675507,6.905731,0,1.681241,1.380211,6.542427,6.390511,0,6.390511,0,0,5.788451,0,5.788451,0,6.508611,12671461
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,1950801,47370400,8048801,0,48,24,3486800,2457600,0,2457600,0,0,614400,0,614400,0,3225600,0,6.290213,7.675507,6.905731,0,1.681241,1.380211,6.542427,6.390511,0,6.390511,0,0,5.788451,0,5.788451,0,6.508611,12671198
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,1950801,47370400,8048801,0,48,24,3486800,2457600,0,2457600,0,0,614400,0,614400,0,3225600,0,6.290213,7.675507,6.905731,0,1.681241,1.380211,6.542427,6.390511,0,6.390511,0,0,5.788451,0,5.788451,0,6.508611,12671016
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,24385,592128,100609,0,48,24,43584,30720,0,30720,0,0,7680,0,7680,0,40320,1.90309,4.387123,5.772416,5.002637,0,1.681241,1.380211,4.639327,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.605521,162270
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,24385,592128,100609,0,48,24,43584,30720,0,30720,0,0,7680,0,7680,0,40320,1.90309,4.387123,5.772416,5.002637,0,1.681241,1.380211,4.639327,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.605521,161657
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,24385,592128,100609,0,48,24,43584,30720,0,30720,0,0,7680,0,7680,0,40320,1.90309,4.387123,5.772416,5.002637,0,1.681241,1.380211,4.639327,4.487421,0,4.487421,0,0,3.885361,0,3.885361,0,4.605521,161453
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,5120,381,9250,1571,0,48,24,680,480,0,480,0,0,120,0,120,0,630,3.70927,2.580925,3.966142,3.196176,0,1.681241,1.380211,2.832509,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,3993
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,5120,381,9250,1571,0,48,24,680,480,0,480,0,0,120,0,120,0,630,3.70927,2.580925,3.966142,3.196176,0,1.681241,1.380211,2.832509,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,3917
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,5120,381,9250,1571,0,48,24,680,480,0,480,0,0,120,0,120,0,630,3.70927,2.580925,3.966142,3.196176,0,1.681241,1.380211,2.832509,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,3650
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,378885202,9323530402,1561610403,0,48,24,675845201,491520000,0,491520000,0,0,122880000,0,122880000,0,629760000,0,8.578508,9.96958,9.193573,0,1.681241,1.380211,8.829847,8.691541,0,8.691541,0,0,8.089481,0,8.089481,0,8.799175,2484870001
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,378885202,9323530402,1561610403,0,48,24,675845201,491520000,0,491520000,0,0,122880000,0,122880000,0,629760000,0,8.578508,9.96958,9.193573,0,1.681241,1.380211,8.829847,8.691541,0,8.691541,0,0,8.089481,0,8.089481,0,8.799175,2485380809
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,378885202,9323530402,1561610403,0,48,24,675845201,491520000,0,491520000,0,0,122880000,0,122880000,0,629760000,0,8.578508,9.96958,9.193573,0,1.681241,1.380211,8.829847,8.691541,0,8.691541,0,0,8.089481,0,8.089481,0,8.799175,2485405997
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,378885201,9323530400,1561610401,0,48,24,675845200,491520000,0,491520000,0,0,122880000,0,122880000,0,629760000,0,8.578508,9.96958,9.193573,0,1.681241,1.380211,8.829847,8.691541,0,8.691541,0,0,8.089481,0,8.089481,0,8.799175,2485201348
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,378885201,9323530400,1561610401,0,48,24,675845200,491520000,0,491520000,0,0,122880000,0,122880000,0,629760000,0,8.578508,9.96958,9.193573,0,1.681241,1.380211,8.829847,8.691541,0,8.691541,0,0,8.089481,0,8.089481,0,8.799175,2485351381
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,37893202,932362402,156170403,0,48,24,67589201,49152000,0,49152000,0,0,12288000,0,12288000,0,62976000,0,7.578561,8.969585,8.193599,0,1.681241,1.380211,7.829877,7.691541,0,7.691541,0,0,7.089481,0,7.089481,0,7.799175,248524639
