kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1,l2,l3,gpu_name,connector_bandwidth,num_memory_bus, memory_clock,memory_bandwidth, memory_total, sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,fp32_cores_per_sm,sm_registers_per_fp32_cores,shared_memory_size_per_sm,collapse,collapse_swap,combined,combined_swap,split,split_swap,outer,inner,reduction,var_decl,ref_expr,int_literal,float_literal,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_int,div_double,assign_int,assign_double,log_outer,log_inner,log_var_decl,log_ref_expr,log_int_literal,log_float_literal,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_int,log_div_double,log_assign_int,log_assign_double,runtimes
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,22000000,0,1,0,3,0,0,352000008,176000000,0,1,0,0,0,0,0,1,24.39100019,0,0,1.584962501,0,0,28.39100022,27.39100019,0,0,0,0,0,0,0,0,1.193516
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,22000000,0,1,0,3,0,0,352000008,176000000,0,1,0,0,0,0,0,1,24.39100019,0,0,1.584962501,0,0,28.39100022,27.39100019,0,0,0,0,0,0,0,0,1.19448
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,22000000,0,1,0,3,0,0,352000008,176000000,0,1,0,0,0,0,0,1,24.39100019,0,0,1.584962501,0,0,28.39100022,27.39100019,0,0,0,0,0,0,0,0,1.212521
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,19000000,0,1,0,3,0,0,304000008,152000000,0,1,0,0,0,0,0,1,24.17949608,0,0,1.584962501,0,0,28.17949612,27.17949608,0,0,0,0,0,0,0,0,1.212727
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,21000000,0,1,0,3,0,0,336000008,168000000,0,1,0,0,0,0,0,1,24.32388599,0,0,1.584962501,0,0,28.32388603,27.32388599,0,0,0,0,0,0,0,0,1.21308
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,20000000,0,1,0,3,0,0,320000008,160000000,0,1,0,0,0,0,0,1,24.25349666,0,0,1.584962501,0,0,28.2534967,27.25349666,0,0,0,0,0,0,0,0,1.220984
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.229886
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.231089
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.237503
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.237613
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.237721
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.243075
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,20000000,0,1,0,3,0,0,320000008,160000000,0,1,0,0,0,0,0,1,24.25349666,0,0,1.584962501,0,0,28.2534967,27.25349666,0,0,0,0,0,0,0,0,1.24401
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.24401
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.244574
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.24525
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.24877
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.248926
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.24896
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,22000000,0,1,0,3,0,0,352000008,176000000,0,1,0,0,0,0,0,1,24.39100019,0,0,1.584962501,0,0,28.39100022,27.39100019,0,0,0,0,0,0,0,0,1.249422
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.249813
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.249866
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.250263
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,15000000,0,1,0,10,0,0,360000000,360000000,0,2,0,2,0,0,0,2,23.83845916,0,0,3.321928095,0,0,28.42342167,28.42342167,0,1,0,1,0,0,0,1,1.250559
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.279893
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.28024
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.280387
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.280929
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.281061
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.281292
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.281595
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.281904
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,16000000,0,1,0,10,0,0,384000000,384000000,0,2,0,2,0,0,0,2,23.93156857,0,0,3.321928095,0,0,28.51653107,28.51653107,0,1,0,1,0,0,0,1,1.281944
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.283558
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,21000000,0,1,0,3,0,0,336000008,168000000,0,1,0,0,0,0,0,1,24.32388599,0,0,1.584962501,0,0,28.32388603,27.32388599,0,0,0,0,0,0,0,0,1.284617
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.28771
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.288737
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.28893
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.290569
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,23000000,0,1,0,3,0,0,368000008,184000000,0,1,0,0,0,0,0,1,24.45513053,0,0,1.584962501,0,0,28.45513056,27.45513053,0,0,0,0,0,0,0,0,1.290783
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.290977
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.294149
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.308064
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,22000000,0,1,0,3,0,0,352000008,176000000,0,1,0,0,0,0,0,1,24.39100019,0,0,1.584962501,0,0,28.39100022,27.39100019,0,0,0,0,0,0,0,0,1.319862
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,24000000,0,1,0,3,0,0,384000008,192000000,0,1,0,0,0,0,0,1,24.51653107,0,0,1.584962501,0,0,28.5165311,27.51653107,0,0,0,0,0,0,0,0,1.345539
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.358268
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.359459
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.35986
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.360738
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.36362
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.364232
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.366011
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.36869
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.370053
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.370736
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.371252
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.371602
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.372113
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.37222
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.372744
particleFilter3,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,25000000,0,1,0,3,0,0,400000008,200000000,0,1,0,0,0,0,0,1,24.57542476,0,0,1.584962501,0,0,28.57542479,27.57542476,0,0,0,0,0,0,0,0,1.384568
particleFilter5,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,17000000,0,1,0,10,0,0,408000000,408000000,0,2,0,2,0,0,0,2,24.01903141,0,0,3.321928095,0,0,28.60399391,28.60399391,0,1,0,1,0,0,0,1,1.38751
