Kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1,l2,l3,gpu_name,connector_bandwidth,num_memory_bus, memory_clock,memory_bandwidth, memory_total, sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,fp32_cores_per_sm,sm_registers_per_fp32_cores,shared_memory_size_per_sm,collapse,collapse_swap,combined,combined_swap,split,split_swap,outer,inner,reduction,var_decl,ref_expr,int_literal,float_literal,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_int,div_double,assign_int,assign_double,log_outer,log_inner,log_var_decl,log_ref_expr,log_int_literal,log_float_literal,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_int,log_div_double,log_assign_int,log_assign_double,runtimes
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,13644789,136447886,13644790,0,531636272,531636272,13644790,0,0,0,0,0,13644788,0,23.70043972,0,23.70184675,27.0237748,23.70184686,0,28.9858643,28.9858643,23.70184686,0,0,0,0,0,23.70184664,0,3.504726
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,0,9,5,0,40894465,40894465,0,0,0,0,0,0,4,0,23.70043972,0,0,3.169925001,2.321928095,0,25.28540225,25.28540225,0,0,0,0,0,0,2,0,0.015565
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,13644789,136447886,13644790,0,531636272,531636272,13644790,0,0,0,0,0,13644788,0,23.70043972,0,23.70184675,27.0237748,23.70184686,0,28.9858643,28.9858643,23.70184686,0,0,0,0,0,23.70184664,0,0.160357
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,0,9,5,0,40894465,40894465,0,0,0,0,0,0,4,0,23.70043972,0,0,3.169925001,2.321928095,0,25.28540225,25.28540225,0,0,0,0,0,0,2,0,0.01567
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,14680064,0,0,14691817,146918166,14691818,0,572514320,572514320,14691818,0,0,0,0,0,14691816,0,23.80735492,0,23.8085095,27.13043755,23.80850959,0,29.09273654,29.09273654,23.80850959,0,0,0,0,0,23.8085094,0,15.712436
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,14680064,0,0,0,9,5,0,44040193,44040193,0,0,0,0,0,0,4,0,23.80735492,0,0,3.169925001,2.321928095,0,25.39231746,25.39231746,0,0,0,0,0,0,2,0,0.017538
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,14680064,0,0,14691817,146918166,14691818,0,572514320,572514320,14691818,0,0,0,0,0,14691816,0,23.80735492,0,23.8085095,27.13043755,23.80850959,0,29.09273654,29.09273654,23.80850959,0,0,0,0,0,23.8085094,0,13.741815
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,14680064,0,0,0,9,5,0,44040193,44040193,0,0,0,0,0,0,4,0,23.80735492,0,0,3.169925001,2.321928095,0,25.39231746,25.39231746,0,0,0,0,0,0,2,0,0.017299
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,14680064,0,0,14691817,146918166,14691818,0,572514320,572514320,14691818,0,0,0,0,0,14691816,0,23.80735492,0,23.8085095,27.13043755,23.80850959,0,29.09273654,29.09273654,23.80850959,0,0,0,0,0,23.8085094,0,7.516971
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,14680064,0,0,0,9,5,0,44040193,44040193,0,0,0,0,0,0,4,0,23.80735492,0,0,3.169925001,2.321928095,0,25.39231746,25.39231746,0,0,0,0,0,0,2,0,0.017303
