kernel,Summit,Seawulf,Exxact,Intel,gcc-9.1.0,llvm-15.0.0,llvm-12.0.0,nvc-22.1,icpx-2022,NVIDIA-Tesla-V100,NVIDIA-Tesla-K80,NVIDIA-GeForce-RTX-2080,Intel-HD-P630,distributeCollapse1,distributeCollapse2,distributeCollapse3,parallelLoopID1,parallelLoopID2,parallelLoopID3,parallelLoopID4,forCollapse1,forCollapse2,forCollapse3,forCollapse4,Static,Dynamic,Guided,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_96_96_96_32_4_10_k80_Variant_84,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,10787595361,262789613760,44507547841,0,5435817984,339738624,339738624,5435817984,19281060960,13589544960,0,13589544960,0,0,26075833440,0,3397386240,0,17836277760,49619
clang_96_96_96_32_4_500_k80_Variant_1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,110370863
clang_96_96_96_32_4_500_k80_Variant_2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1960670883
clang_96_96_96_32_4_500_k80_Variant_3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1959545165
clang_96_96_96_32_4_500_k80_Variant_4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,465987195
clang_96_96_96_32_4_500_k80_Variant_5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,2657285561
clang_96_96_96_32_4_500_k80_Variant_6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,2655198224
clang_96_96_96_32_4_500_k80_Variant_7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,2054500246
clang_96_96_96_32_4_500_k80_Variant_8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,5268096045
clang_96_96_96_32_4_500_k80_Variant_9,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,5289612084
clang_96_96_96_32_4_500_k80_Variant_10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,3822996446
clang_96_96_96_32_4_500_k80_Variant_11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,0,0,0,0,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,89458967801
clang_96_96_96_32_4_500_k80_Variant_43,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1220423
clang_96_96_96_32_4_500_k80_Variant_44,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,20771240
clang_96_96_96_32_4_500_k80_Variant_45,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,20332498
clang_96_96_96_32_4_500_k80_Variant_46,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,3951358
clang_96_96_96_32_4_500_k80_Variant_47,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,33493752
clang_96_96_96_32_4_500_k80_Variant_48,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,33529000
clang_96_96_96_32_4_500_k80_Variant_49,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,42058788
clang_96_96_96_32_4_500_k80_Variant_50,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,785315981
clang_96_96_96_32_4_500_k80_Variant_51,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,788688994
clang_96_96_96_32_4_500_k80_Variant_52,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,453169380
clang_96_96_96_32_4_500_k80_Variant_53,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,523917929
clang_96_96_96_32_4_500_k80_Variant_54,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,525986626
clang_96_96_96_32_4_500_k80_Variant_55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,42175312
clang_96_96_96_32_4_500_k80_Variant_56,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,24315565
clang_96_96_96_32_4_500_k80_Variant_57,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,24054118
clang_96_96_96_32_4_500_k80_Variant_58,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,39021190
clang_96_96_96_32_4_500_k80_Variant_59,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,38837068
clang_96_96_96_32_4_500_k80_Variant_60,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,38787925
clang_96_96_96_32_4_500_k80_Variant_61,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,38451052
clang_96_96_96_32_4_500_k80_Variant_62,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,40744581
clang_96_96_96_32_4_500_k80_Variant_63,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,40276989
clang_96_96_96_32_4_500_k80_Variant_64,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,38507635
clang_96_96_96_32_4_500_k80_Variant_65,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,24112146
clang_96_96_96_32_4_500_k80_Variant_66,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,24317756
clang_96_96_96_32_4_500_k80_Variant_67,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,39653681
clang_96_96_96_32_4_500_k80_Variant_68,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,38845106
clang_96_96_96_32_4_500_k80_Variant_69,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,38854271
clang_96_96_96_32_4_500_k80_Variant_70,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,71919851
clang_96_96_96_32_4_500_k80_Variant_71,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,71964681
clang_96_96_96_32_4_500_k80_Variant_72,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,72452209
clang_96_96_96_32_4_500_k80_Variant_73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,3878947
clang_96_96_96_32_4_500_k80_Variant_74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1291858
clang_96_96_96_32_4_500_k80_Variant_75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1283652
clang_96_96_96_32_4_500_k80_Variant_76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,3996466
clang_96_96_96_32_4_500_k80_Variant_77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,3925924
clang_96_96_96_32_4_500_k80_Variant_78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,3920733
clang_96_96_96_32_4_500_k80_Variant_79,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1301871
clang_96_96_96_32_4_500_k80_Variant_80,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1351983
clang_96_96_96_32_4_500_k80_Variant_81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1346185
clang_96_96_96_32_4_500_k80_Variant_82,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1185878
clang_96_96_96_32_4_500_k80_Variant_83,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1232449
clang_96_96_96_32_4_500_k80_Variant_84,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,96,96,32,537948693601,13136618539200,2222515243201,0,5435817984,339738624,339738624,5435817984,962621973600,679477248000,0,679477248000,0,0,1302360597600,0,169869312000,0,891813888000,1231031
clang_96_96_96_32_8_100_k80_Variant_1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,55869171
clang_96_96_96_32_8_100_k80_Variant_2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,849052853
clang_96_96_96_32_8_100_k80_Variant_3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,848720259
clang_96_96_96_32_8_100_k80_Variant_4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,182128585
clang_96_96_96_32_8_100_k80_Variant_5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1084054937
clang_96_96_96_32_8_100_k80_Variant_6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1087462897
clang_96_96_96_32_8_100_k80_Variant_7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1701794393
clang_96_96_96_32_8_100_k80_Variant_8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,5401543308
clang_96_96_96_32_8_100_k80_Variant_9,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,5550959032
clang_96_96_96_32_8_100_k80_Variant_10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1548148779
clang_96_96_96_32_8_100_k80_Variant_11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,31069564859
clang_96_96_96_32_8_100_k80_Variant_12,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,31134626297
clang_96_96_96_32_8_100_k80_Variant_13,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1571106936
clang_96_96_96_32_8_100_k80_Variant_14,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,68902501
clang_96_96_96_32_8_100_k80_Variant_15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,68916557
clang_96_96_96_32_8_100_k80_Variant_16,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1556996771
clang_96_96_96_32_8_100_k80_Variant_17,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,132609108
clang_96_96_96_32_8_100_k80_Variant_18,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,132609214
clang_96_96_96_32_8_100_k80_Variant_19,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1495112449
clang_96_96_96_32_8_100_k80_Variant_20,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1778432447
clang_96_96_96_32_8_100_k80_Variant_21,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,1771564911
clang_96_96_96_32_8_100_k80_Variant_22,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,110753197
clang_96_96_96_32_8_100_k80_Variant_23,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,60386988
clang_96_96_96_32_8_100_k80_Variant_24,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,60762688
clang_96_96_96_32_8_100_k80_Variant_25,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,101741157
clang_96_96_96_32_8_100_k80_Variant_26,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,112587277
clang_96_96_96_32_8_100_k80_Variant_27,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,112771464
clang_96_96_96_32_8_100_k80_Variant_28,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,54457374
clang_96_96_96_32_8_100_k80_Variant_29,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,96,96,96,32,209534690401,5175410116800,863560747201,0,0,0,0,0,373741692000,271790899200,0,271790899200,0,0,509637141600,0,67947724800,0,348232089600,55195008
